post_id,plataforma,total_comentarios,pct_positivo,pct_negativo,pct_neutral,score_sentimiento
7528469198389906693,tiktok,4,0.0,0.0,100.0,0.0
7528574876362345784,tiktok,9,11.1,0.0,88.9,0.111
7529022242248772869,tiktok,5,20.0,0.0,80.0,0.2
7529216783455243526,tiktok,27,3.7,0.0,96.3,0.037
7529365131222928646,tiktok,212,1.4,0.0,98.6,0.014
7529397159003786502,tiktok,70,0.0,0.0,100.0,0.0
7529547106449722630,tiktok,12,8.3,0.0,91.7,0.083
7529572624351890744,tiktok,17,0.0,0.0,100.0,0.0
7529581295765179654,tiktok,4,0.0,0.0,100.0,0.0
7529645036133240120,tiktok,14,0.0,0.0,100.0,0.0
7529677259180133637,tiktok,9,11.1,0.0,88.9,0.111
7529707893549976838,tiktok,6,0.0,0.0,100.0,0.0
7529716870673452294,tiktok,4,0.0,0.0,100.0,0.0
7529731073215843590,tiktok,3,0.0,0.0,100.0,0.0
7529740002050297144,tiktok,10,20.0,0.0,80.0,0.2
7529747111672319237,tiktok,3,0.0,0.0,100.0,0.0
7529966031578615045,tiktok,7,0.0,0.0,100.0,0.0
7530340178758536454,tiktok,62,0.0,0.0,100.0,0.0
7530424935580192006,tiktok,32,6.2,0.0,93.8,0.062
7530725566199123205,tiktok,42,0.0,0.0,100.0,0.0
7531104088201694469,tiktok,8,0.0,0.0,100.0,0.0
7531109706656435512,tiktok,3,0.0,0.0,100.0,0.0
7531148260593896709,tiktok,5,0.0,0.0,100.0,0.0
7531156432864054533,tiktok,4,0.0,0.0,100.0,0.0
7531159640684367110,tiktok,11,0.0,0.0,100.0,0.0
7531175998054862136,tiktok,3,0.0,0.0,100.0,0.0
7531185776525184262,tiktok,5,0.0,0.0,100.0,0.0
7531232553915763973,tiktok,10,0.0,0.0,100.0,0.0
7531245798768577848,tiktok,6,16.7,0.0,83.3,0.167
7531254457636605190,tiktok,75,0.0,0.0,100.0,0.0
7531260861046918456,tiktok,118,8.5,0.0,91.5,0.085
7531266597000973574,tiktok,3,0.0,0.0,100.0,0.0
7531271216787737861,tiktok,13,0.0,0.0,100.0,0.0
7531495305280277765,tiktok,21,9.5,0.0,90.5,0.095
7531818178087881990,tiktok,17,11.8,5.9,82.4,0.059
7531945374425042232,tiktok,7,14.3,0.0,85.7,0.143
7532163706742951175,tiktok,3,0.0,0.0,100.0,0.0
7532660206136839480,tiktok,3,0.0,0.0,100.0,0.0
7533325242534563090,tiktok,11,0.0,9.1,90.9,-0.091
7535949806326402309,tiktok,4,0.0,25.0,75.0,-0.25
7536676157656173842,tiktok,61,4.9,1.6,93.4,0.033
7538539763465276677,tiktok,4,0.0,0.0,100.0,0.0
7538664584920583429,tiktok,3,33.3,0.0,66.7,0.333
7538669798750817541,tiktok,17,0.0,5.9,94.1,-0.059
7538846202318703928,tiktok,7,0.0,0.0,100.0,0.0
